tempo,direita,esquerda
1355,33.212,33.537
1356,33.212,33.49
1357,33.174,33.499
1358,33.226,33.518
1359,33.202,33.495
1360,33.259,33.528
1361,33.193,33.514
1362,33.193,33.485
1363,33.179,33.438
1364,33.184,33.471
1365,33.15,33.448
1366,33.193,33.424
1367,33.15,33.452
1368,33.174,33.57
1369,33.174,33.546
1370,33.169,33.457
1371,33.117,33.514
1372,33.094,33.424
1373,33.117,33.443
1374,33.103,33.419
1375,33.127,33.466
1376,33.117,33.509
1377,33.065,33.448
1378,33.056,33.509
1379,33.165,33.476
1380,33.155,33.485
1381,33.013,33.466
1382,33.113,33.495
1383,33.084,33.438
1384,33.179,33.471
1385,33.184,33.532
1386,33.198,33.499
1387,33.165,33.537
1388,33.174,33.523
1389,33.108,33.561
1390,33.117,33.612
1391,33.146,33.608
1392,33.15,33.617
1393,33.103,33.579
1394,33.122,33.542
1395,32.994,33.476
1396,33.032,33.561
1397,33.084,33.518
1398,33.103,33.495
1399,33.08,33.452
1400,33.084,33.452
1401,33.023,33.551
1402,33.051,33.481
1403,33.132,33.462
1404,33.075,33.528
1405,33.15,33.452
1406,33.141,33.485
1407,33.132,33.509
1408,33.08,33.438
1409,33.032,33.495
1410,33.07,33.405
1411,33.032,33.419
1412,33.042,33.424
1413,33.065,33.433
1414,33.117,33.485
1415,33.108,33.49
1416,33.009,33.476
1417,33.065,33.528
1418,33.089,33.509
1419,33.075,33.523
1420,33.08,33.514
1421,33.094,33.433
1422,33.046,33.448
1423,33.075,33.514
1424,33.075,33.514
1425,33.075,33.514
1426,33.075,33.514
1427,33.075,33.514
1428,33.075,33.514
1429,33.075,33.514
1430,33.075,33.514
1431,33.075,33.514
1432,33.075,33.514
1433,33.075,33.514
1434,33.075,33.514
1435,33.075,33.514
1436,33.075,33.514
1437,33.075,33.514
1438,33.075,33.514
1439,33.075,33.514
1440,33.075,33.514
1441,33.075,33.514
1442,33.075,33.514
1443,33.075,33.514
1444,33.075,33.514
1445,33.075,33.514
1446,33.075,33.514
1447,33.075,33.514
1448,33.075,33.514
1449,33.075,33.514
1450,33.075,33.514
1451,33.075,33.514
1452,33.075,33.514
1453,33.075,33.514
1454,33.075,33.514
1455,33.075,33.514
1456,33.075,33.514
1457,33.075,33.514
1458,33.075,33.514
1459,33.075,33.514
1460,33.075,33.514
1461,33.075,33.514
1462,33.075,33.514
1463,33.075,33.443
1464,32.976,33.349
1465,33.132,33.415
1466,33.075,33.372
1467,33.07,33.4
1468,33.117,33.405
1469,33.07,33.391
1470,32.994,33.452
1471,33.032,33.33
1472,32.999,33.452
1473,33.094,33.391
1474,32.994,33.325
1475,33.065,33.438
1476,33.056,33.448
1477,33.07,33.424
1478,33.046,33.377
1479,32.942,33.481
1480,32.961,33.429
1481,33.089,33.396
1482,33.037,33.457
1483,33.028,33.457
1484,33.037,33.424
1485,32.947,33.377
1486,33.004,33.377
1487,32.976,33.466
1488,33.075,33.462
1489,33.042,33.438
1490,33.042,33.396
1491,33.056,33.4
1492,33.056,33.358
1493,33.056,33.386
1494,32.99,33.433
1495,33.089,33.386
1496,33.042,33.391
1497,32.976,33.382
1498,33.009,33.325
1499,33.013,33.391
1500,32.952,33.353
1501,33.065,33.396
1502,33.028,33.438
1503,32.994,33.32
1504,33.004,33.405
1505,33.037,33.41
1506,33.051,33.41
1507,33.032,33.433
1508,33.013,33.424
1509,32.976,33.405
1510,33.004,33.433
1511,32.98,33.301
1512,32.999,33.25
1513,32.905,33.382
1514,33.018,33.316
1515,33.018,33.311
1516,32.914,33.278
1517,32.857,33.306
1518,32.966,33.386
1519,32.971,33.306
1520,32.947,33.344
1521,33.009,33.372
1522,32.985,33.466
1523,32.99,33.278
1524,32.961,33.33
1525,32.999,33.306
1526,33.013,33.268
1527,33.061,33.424
1528,33.046,33.466
1529,32.976,33.457
1530,32.961,33.316
1531,32.952,33.353
1532,33.07,33.353
1533,33.046,33.367
1534,33.028,33.391
1535,33.004,33.367
1536,33.009,33.231
1537,33.037,33.367
1538,32.994,33.349
1539,32.928,33.316
1540,33.009,33.311
1541,33.08,33.311
1542,33.117,33.372
1543,33.061,33.339
1544,33.042,33.377
1545,33.042,33.363
1546,33.056,33.311
1547,32.952,33.339
1548,32.985,33.33
1549,32.976,33.405
1550,32.961,33.4
1551,33.037,33.363
1552,33.08,33.353
1553,32.98,33.273
1554,32.966,33.217
1555,33.032,33.396
1556,32.98,33.292
1557,33.013,33.283
1558,33.009,33.287
1559,32.961,33.41
1560,33.009,33.339
1561,32.942,33.372
1562,32.999,33.353
1563,33.084,33.396
1564,33.07,33.367
1565,33.084,33.386
1566,33.056,33.33
1567,33.042,33.438
1568,32.909,33.254
1569,32.905,33.301
1570,32.919,33.396
1571,33.08,33.363
1572,33.136,33.405
1573,33.065,33.41
1574,33.042,33.349
1575,32.999,33.188
1576,33.023,33.287
1577,33.028,33.339
1578,32.961,33.382
1579,33.028,33.419
1580,33.037,33.386
1581,32.976,33.358
1582,33.046,33.415
1583,32.961,33.367
1584,32.98,33.424
1585,33.009,33.325
1586,33.009,33.245
1587,33.089,33.363
1588,33.103,33.325
1589,33.028,33.311
1590,33.061,33.429
1591,33.113,33.452
1592,33.061,33.419
1593,33.075,33.419
1594,33.108,33.382
1595,33.108,33.419
1596,33.098,33.41
1597,33.028,33.481
1598,33.089,33.443
1599,33.009,33.433
1600,33.028,33.386
1601,32.999,33.382
1602,33.07,33.339
1603,33.032,33.424
1604,33.004,33.438
1605,33.018,33.339
1606,33.023,33.363
1607,33.032,33.334
1608,33.037,33.363
1609,33.056,33.396
1610,33.004,33.353
1611,33.032,33.41
1612,33.065,33.4
1613,33.061,33.377
1614,33.032,33.283
1615,32.976,33.301
1616,32.961,33.311
1617,33.051,33.405
1618,32.994,33.4
1619,33.028,33.438
1620,32.98,33.41
1621,32.957,33.33
1622,32.961,33.367
1623,32.966,33.306
1624,32.985,33.377
1625,32.966,33.193
1626,32.966,33.278
1627,32.957,33.339
1628,33.004,33.273
1629,32.928,33.349
1630,32.957,33.316
1631,33.018,33.344
1632,33.037,33.188
1633,32.914,33.24
1634,32.98,33.33
1635,33.065,33.325
1636,33.084,33.391
1637,33.065,33.363
1638,33.028,33.316
1639,33.023,33.339
1640,33.009,33.306
1641,32.999,33.264
1642,32.99,33.207
1643,33.089,33.32
1644,33.028,33.33
1645,33.013,33.325
1646,32.976,33.268
1647,32.98,33.217
1648,32.952,33.353
1649,33.023,33.278
1650,33.004,33.325
1651,32.933,33.254
1652,32.938,33.273
1653,33.009,33.268
1654,32.947,33.349
1655,32.928,33.33
1656,32.99,33.382
1657,32.876,33.297
1658,32.838,33.292
1659,32.871,33.301
1660,32.942,33.273
1661,32.961,33.33
1662,32.994,33.297
1663,32.994,33.325
1664,32.942,33.325
1665,32.914,33.297
1666,32.871,33.268
1667,32.99,33.202
1668,32.89,33.283
1669,32.89,33.155
1670,32.89,33.259
1671,32.848,33.287
1672,32.947,33.334
1673,32.942,33.344
1674,32.909,33.297
1675,32.9,33.184
1676,32.919,33.235
1677,32.909,33.25
1678,32.924,33.25
1679,32.876,33.202
1680,32.857,33.25
1681,32.942,33.259
1682,32.914,33.268
1683,32.942,33.202
1684,32.871,33.212
1685,32.881,33.155
1686,32.942,33.184
1687,32.971,33.245
1688,33.037,33.273
1689,33.023,33.297
1690,32.862,33.184
1691,32.994,33.325
1692,32.909,33.202
1693,32.957,33.16
1694,32.909,33.108
1695,32.971,33.193
1696,32.961,33.136
1697,32.928,33.25
1698,32.905,33.226
1699,32.914,33.217
1700,32.933,33.268
1701,32.786,33.24
1702,32.886,33.198
1703,32.895,33.198
1704,32.871,33.179
1705,32.796,33.231
1706,32.857,33.278
1707,32.881,33.132
1708,32.815,33.325
1709,32.8,33.217
1710,32.857,33.198
1711,32.777,33.169
1712,32.914,33.179
1713,32.762,33.283
1714,32.886,33.207
1715,32.966,33.235
1716,32.857,33.165
1717,32.933,33.245
1718,32.914,33.24
1719,32.933,33.146
1720,32.829,33.108
1721,32.81,33.141
1722,32.834,33.25
1723,32.905,33.254
1724,32.8,33.231
1725,32.867,33.283
1726,32.895,33.24
1727,32.867,33.136
1728,32.905,33.231
1729,32.89,33.174
1730,32.852,33.122
1731,32.838,33.061
1732,32.834,33.065
1733,32.857,33.127
1734,32.867,33.136
1735,32.876,33.084
1736,32.8,33.15
1737,32.824,33.098
1738,32.857,33.212
1739,32.871,33.217
1740,32.777,33.202
1741,32.857,33.122
1742,32.815,33.07
1743,32.848,33.113
1744,32.829,33.221
1745,32.852,33.174
1746,32.829,33.198
1747,32.895,33.179
1748,32.924,33.212
1749,32.815,33.169
1750,32.852,33.155
1751,32.895,33.061
1752,32.909,33.278
1753,32.886,33.235
1754,32.834,33.235
1755,32.819,33.122
1756,32.786,33.146
1757,32.796,33.15
1758,32.777,33.117
1759,32.838,33.141
1760,32.815,33.089
1761,32.848,33.16
1762,32.8,33.184
1763,32.838,33.207
1764,32.895,33.184
1765,32.857,33.084
1766,32.938,33.212
1767,32.881,33.188
1768,32.867,33.358
1769,32.881,33.179
1770,32.848,33.098
1771,32.914,33.141
1772,32.852,33.146
1773,32.796,33.08
1774,32.819,33.155
1775,32.862,33.15
1776,32.871,33.245
1777,32.914,33.283
1778,32.919,33.24
1779,32.876,33.25
1780,32.905,33.136
1781,32.876,33.24
1782,32.89,33.235
1783,32.976,33.226
1784,32.762,33.193
1785,32.848,33.188
1786,32.886,33.259
1787,32.852,33.264
1788,32.871,33.226
1789,32.834,33.174
1790,32.886,33.184
1791,32.781,33.193
1792,32.852,33.212
1793,32.843,33.141
1794,32.819,33.179
1795,32.767,33.136
1796,32.777,33.179
1797,32.852,33.193
1798,32.852,33.155
1799,32.838,33.132
1800,32.852,33.15
1801,32.834,33.179
1802,32.796,33.24
1803,32.786,33.254
1804,32.886,33.15
1805,32.914,33.245
1806,32.796,33.141
1807,32.838,33.221
1808,32.881,33.174
1809,32.886,33.264
1810,32.819,33.193
1811,32.9,33.254
1812,32.762,33.217
1813,32.909,33.193
1814,32.843,33.117
1815,32.8,33.141
1816,32.805,33.122
1817,32.777,32.957
1818,32.819,33.136
1819,32.796,33.122
1820,32.834,33.184
1821,32.871,33.179
1822,32.838,33.231
1823,32.867,33.212
1824,32.848,33.188
1825,32.71,33.155
1826,32.772,33.165
1827,32.81,33.179
1828,32.753,33.108
1829,32.824,33.179
1830,32.81,33.221
1831,32.762,33.188
1832,32.824,33.07
1833,32.838,33.098
1834,32.848,33.146
1835,32.815,33.217
1836,32.767,33.184
1837,32.838,33.165
1838,32.857,33.245
1839,32.824,33.132
1840,32.796,33.122
1841,32.729,33.117
1842,32.677,33.188
1843,32.772,33.202
1844,32.815,33.117
1845,32.89,33.089
1846,32.786,33.179
1847,32.8,33.141
1848,32.777,33.155
1849,32.871,33.188
1850,32.781,33.283
1851,32.786,33.235
1852,32.834,33.193
1853,32.857,33.231
1854,32.762,33.292
1855,32.786,33.278
1856,32.81,33.207
1857,32.829,33.207
1858,32.772,33.188
1859,32.753,33.16
1860,32.895,33.174
1861,32.81,33.259
1862,32.905,33.301
1863,32.909,33.268
1864,32.89,33.297
1865,32.938,33.297
1866,32.938,33.207
1867,32.942,33.287
1868,32.838,33.25
1869,32.824,33.259
1870,32.829,33.283
1871,32.881,33.25
1872,32.819,33.273
1873,32.786,33.245
1874,32.805,33.207
1875,32.89,33.146
1876,32.867,33.24
1877,32.905,33.259
1878,32.819,33.259
1879,32.919,33.259
1880,32.924,33.32
1881,32.952,33.235
1882,32.895,33.254
1883,32.867,33.221
1884,32.89,33.25
1885,32.89,33.231
1886,32.871,33.193
1887,32.867,33.283
1888,32.834,33.311
1889,32.848,33.33
1890,32.805,33.297
1891,32.89,33.297
1892,32.796,33.235
1893,32.625,33.046
1894,32.587,32.971
1895,32.715,33.046
1896,32.663,33.07
1897,32.611,33.094
1898,32.615,32.905
1899,32.606,32.961
1900,32.568,32.933
1901,32.535,32.933
1902,32.615,32.999
1903,32.563,32.994
1904,32.473,33.032
1905,32.615,33.042
1906,32.573,33.023
1907,32.625,32.999
1908,32.606,33.032
1909,32.596,32.994
1910,32.568,32.961
1911,32.596,32.966
1912,32.516,32.942
1913,32.511,32.971
1914,32.639,33.046
1915,32.644,33.056
1916,32.582,33.042
1917,32.582,32.994
1918,32.639,33.013
1919,32.63,32.966
1920,32.544,32.942
1921,32.502,32.924
1922,32.478,32.909
1923,32.587,32.994
1924,32.521,33.004
1925,32.487,32.933
1926,32.506,32.9
1927,32.449,32.952
1928,32.544,32.838
1929,32.468,32.905
1930,32.459,32.876
1931,32.521,32.895
1932,32.473,32.957
1933,32.502,32.942
1934,32.468,32.928
1935,32.478,32.942
1936,32.521,32.914
1937,32.502,32.843
1938,32.502,32.857
1939,32.492,32.886
1940,32.435,32.843
1941,32.62,32.881
1942,32.596,32.905
1943,32.568,32.99
1944,32.554,32.919
1945,32.582,32.905
1946,32.483,32.867
1947,32.478,32.98
1948,32.587,32.9
1949,32.364,32.843
1950,32.435,32.777
1951,32.492,32.857
1952,32.554,32.924
1953,32.573,32.957
1954,32.601,32.952
1955,32.535,32.933
1956,32.383,32.843
1957,32.487,32.838
1958,32.54,32.871
1959,32.487,32.81
1960,32.392,32.852
1961,32.511,32.961
1962,32.487,32.9
1963,32.483,32.848
1964,32.402,32.881
1965,32.487,32.805
1966,32.502,32.905
1967,32.397,32.876
1968,32.435,32.867
1969,32.416,32.895
1970,32.411,32.834
1971,32.43,32.909
1972,32.487,32.876
1973,32.473,32.942
1974,32.502,32.924
1975,32.454,32.957
1976,32.468,32.881
1977,32.506,32.89
1978,32.506,32.895
1979,32.454,32.919
1980,32.425,32.857
1981,32.492,32.786
1982,32.463,32.9
1983,32.625,33.032
1984,32.554,32.99
1985,32.625,32.9
1986,32.582,32.9
1987,32.596,33.028
1988,32.611,32.966
1989,32.559,33.056
1990,32.525,32.98
1991,32.606,32.999
1992,32.554,32.98
1993,32.625,32.905
1994,32.502,32.966
1995,32.511,33.009
1996,32.577,32.976
1997,32.502,33.084
1998,32.506,33.056
1999,32.596,33.018
2000,32.582,32.999
2001,32.559,33.009
2002,32.473,33.023
2003,32.54,33.013
2004,32.611,33.018
2005,32.62,32.999
2006,32.649,32.942
2007,32.615,32.919
2008,32.535,32.805
2009,32.511,32.947
2010,32.54,33.032
2011,32.663,33.009
2012,32.601,32.985
2013,32.549,32.971
2014,32.487,32.947
2015,32.525,33.004
2016,32.478,32.905
2017,32.53,32.938
2018,32.483,32.933
2019,32.525,32.999
2020,32.544,32.919
2021,32.449,32.928
2022,32.587,32.994
2023,32.577,32.976
2024,32.554,32.99
2025,32.468,32.933
2026,32.516,32.9
2027,32.535,32.942
2028,32.587,32.947
2029,32.577,32.905
2030,32.53,32.924
2031,32.544,32.924
2032,32.577,32.966
2033,32.525,32.9
2034,32.478,32.905
2035,32.449,32.905
2036,32.402,32.895
2037,32.492,32.862
2038,32.544,32.9
2039,32.349,32.909
2040,32.444,32.886
2041,32.383,32.857
2042,32.364,32.791
2043,32.354,32.862
2044,32.449,32.838
2045,32.383,32.815
2046,32.492,32.862
2047,32.449,32.777
2048,32.383,32.753
2049,32.378,32.762
2050,32.411,32.744
2051,32.321,32.805
2052,32.33,32.871
2053,32.416,32.867
2054,32.435,32.819
2055,32.378,32.862
2056,32.397,32.796
2057,32.349,32.867
2058,32.387,32.824
2059,32.43,32.796
2060,32.473,32.852
2061,32.463,32.834
2062,32.368,32.786
2063,32.378,32.725
2064,32.307,32.767
2065,32.297,32.72
2066,32.297,32.791
2067,32.345,32.857
2068,32.307,32.81
2069,32.311,32.767
2070,32.411,32.772
2071,32.373,32.829
2072,32.368,32.8
2073,32.349,32.852
2074,32.288,32.848
2075,32.359,32.829
2076,32.397,32.9
2077,32.316,32.815
2078,32.292,32.796
2079,32.33,32.848
2080,32.406,32.867
2081,32.349,32.886
2082,32.397,32.725
2083,32.311,32.815
2084,32.326,32.777
2085,32.397,32.848
2086,32.378,32.895
2087,32.302,32.9
2088,32.302,32.914
2089,32.359,32.862
2090,32.345,32.815
2091,32.326,32.8
2092,32.292,32.819
2093,32.292,32.805
2094,32.283,32.791
2095,32.311,32.834
2096,32.425,32.834
2097,32.354,32.848
2098,32.354,32.848
2099,32.43,32.739
2100,32.44,32.758
2101,32.383,32.8
2102,32.402,32.81
2103,32.378,32.805
2104,32.425,32.881
2105,32.416,32.829
2106,32.354,32.777
2107,32.326,32.796
2108,32.249,32.815
2109,32.354,32.762
2110,32.354,32.748
2111,32.321,32.71
2112,32.392,32.715
2113,32.44,32.729
2114,32.383,32.729
2115,32.33,32.772
2116,32.402,32.81
2117,32.416,32.71
2118,32.373,32.805
2119,32.311,32.791
2120,32.283,32.829
2121,32.24,32.767
2122,32.392,32.791
2123,32.378,32.862
2124,32.44,32.824
2125,32.326,32.815
2126,32.297,32.786
2127,32.359,32.852
2128,32.473,32.838
2129,32.421,32.947
2130,32.54,32.909
2131,32.511,32.867
2132,32.502,32.862
2133,32.421,32.957
2134,32.521,32.867
2135,32.463,32.909
2136,32.373,32.852
2137,32.473,32.89
2138,32.54,32.924
2139,32.559,32.933
2140,32.454,32.786
2141,32.483,32.781
2142,32.463,32.895
2143,32.421,32.89
2144,32.421,32.876
2145,32.568,32.867
2146,32.444,32.89
2147,32.444,32.843
2148,32.444,32.938
2149,32.321,32.928
2150,32.383,32.909
2151,32.383,32.895
2152,32.373,32.81
2153,32.364,32.758
2154,32.373,32.824
2155,32.483,32.867
2156,32.473,32.81
2157,32.478,32.786
2158,32.435,32.8
2159,32.43,32.843
2160,32.497,32.796
2161,32.444,32.758
2162,32.44,32.739
2163,32.554,32.857
2164,32.483,32.914
2165,32.506,32.881
2166,32.549,32.819
2167,32.511,32.886
2168,32.43,32.843
2169,32.416,32.886
2170,32.406,32.824
2171,32.478,32.786
2172,32.463,32.781
2173,32.359,32.857
2174,32.349,32.762
2175,32.368,32.706
2176,32.264,32.63
2177,32.159,32.653
2178,32.226,32.677
2179,32.249,32.644
2180,32.245,32.644
2181,32.283,32.687
2182,32.178,32.649
2183,32.245,32.729
2184,32.202,32.706
2185,32.202,32.706
2186,32.188,32.691
2187,32.192,32.701
2188,32.273,32.668
2189,32.268,32.701
2190,32.188,32.615
2191,32.145,32.644
2192,32.216,32.63
2193,32.216,32.71
2194,32.235,32.682
2195,32.226,32.677
2196,32.292,32.696
2197,32.288,32.725
2198,32.254,32.725
2199,32.268,32.729
2200,32.288,32.663
2201,32.245,32.677
2202,32.311,32.696
2203,32.264,32.682
2204,32.216,32.658
2205,32.283,32.734
2206,32.207,32.577
2207,32.321,32.672
2208,32.278,32.658
2209,32.307,32.653
2210,32.235,32.672
2211,32.249,32.601
2212,32.264,32.601
2213,32.264,32.587
2214,32.297,32.592
2215,32.23,32.611
2216,32.283,32.639
2217,32.207,32.611
2218,32.164,32.592
2219,32.288,32.568
2220,32.292,32.691
2221,32.326,32.668
2222,32.245,32.592
2223,32.235,32.615
2224,32.207,32.644
2225,32.335,32.549
2226,32.288,32.62
2227,32.23,32.663
2228,32.13,32.611
2229,32.197,32.71
2230,32.207,32.668
2231,32.268,32.644
2232,32.226,32.554
2233,32.292,32.587
2234,32.216,32.696
2235,32.245,32.72
2236,32.183,32.682
2237,32.359,32.592
2238,32.259,32.582
2239,32.254,32.554
2240,32.268,32.544
2241,32.183,32.615
2242,32.34,32.611
2243,32.364,32.682
2244,32.23,32.682
2245,32.302,32.658
2246,32.249,32.63
2247,32.249,32.725
2248,32.183,32.644
2249,32.268,32.658
2250,32.192,32.573
2251,32.297,32.682
2252,32.173,32.634
2253,32.178,32.658
2254,32.207,32.596
2255,32.34,32.587
2256,32.34,32.634
2257,32.302,32.63
2258,32.278,32.549
2259,32.273,32.559
2260,32.235,32.525
2261,32.292,32.596
2262,32.326,32.615
2263,32.254,32.596
2264,32.264,32.615
2265,32.197,32.587
2266,32.192,32.601
2267,32.197,32.525
2268,32.23,32.62
2269,32.278,32.63
2270,32.211,32.691
2271,32.245,32.625
2272,32.283,32.502
2273,32.283,32.544
2274,32.202,32.577
2275,32.197,32.554
2276,32.173,32.549
2277,32.245,32.634
2278,32.23,32.592
2279,32.216,32.71
2280,32.24,32.653
2281,32.135,32.54
2282,32.23,32.596
2283,32.283,32.601
2284,32.183,32.696
2285,32.188,32.658
2286,32.149,32.62
2287,32.221,32.582
2288,32.254,32.606
2289,32.207,32.62
2290,32.188,32.563
2291,32.268,32.516
2292,32.178,32.516
2293,32.149,32.497
2294,32.226,32.582
2295,32.226,32.587
2296,32.254,32.596
2297,32.135,32.582
2298,32.178,32.653
2299,32.259,32.596
2300,32.254,32.582
2301,32.197,32.606
2302,32.197,32.568
2303,32.207,32.487
2304,32.202,32.559
2305,32.197,32.639
2306,32.159,32.549
2307,32.126,32.544
2308,32.149,32.483
2309,32.183,32.559
2310,32.145,32.573
2311,32.23,32.639
2312,32.221,32.521
2313,32.221,32.563
2314,32.235,32.549
2315,32.297,32.568
2316,32.197,32.582
2317,32.173,32.554
2318,32.226,32.587
2319,32.264,32.615
2320,32.292,32.611
2321,32.264,32.544
2322,32.216,32.573
2323,32.216,32.54
2324,32.111,32.611
2325,32.116,32.625
2326,32.178,32.606
2327,32.145,32.563
2328,32.13,32.478
2329,32.154,32.463
2330,32.188,32.573
